,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
853,421468001,913521000006113,4,C10E2-1,C10E211,Neurological disorder with type 1 diabetes mellitus,3695401013,NA,32,Type I diabetes mellitus with neurological complications,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
854,421631007,84511000006112,20,C1095-2,C109512,Type 2 diabetes mellitus with gangrene,2618206011,NA,32,"diabetes mellitus, adult with gangrene",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
855,421631007,281211000006117,100,C1095,C109500,Gangrene associated with type 2 diabetes mellitus,2967779019,NA,32,"diabetes mellitus, adult with gangrene",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
856,421631007,84881000006119,8,C1095-1,C109511,Type II diabetes mellitus with gangrene,2618206011,NA,32,"diabetes mellitus, adult with gangrene",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
857,421631007,292582011,8,C10F5-1,C10F511,Type II diabetes mellitus with gangrene,2618206011,NA,32,"diabetes mellitus, adult with gangrene",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
858,421631007,292583018,300,C10F5,C10F500,Type 2 diabetes mellitus with gangrene,2618206011,NA,32,"diabetes mellitus, adult with gangrene",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
859,421631007,616561000006113,300,C1072,C107200,"Diabetes mellitus, adult with gangrene",2618206011,NA,32,"diabetes mellitus, adult with gangrene",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
860,421631007,14083961000006111,30,^ESCT1408396,NA,Gangrene due to type 2 diabetes mellitus,3800383012,NA,32,"diabetes mellitus, adult with gangrene",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
863,421750000,928581000006111,3000,C10FN,C10FN00,Ketoacidosis in type 2 diabetes mellitus,2967754017,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
864,421750000,928591000006114,80,C10FN-1,C10FN11,Type II diabetes mellitus with ketoacidosis,2967754017,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
865,421750000,6977431000006113,1,^ESCTDI697743,NA,Diabetes type 2 with ketoacidosis,3035594017,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
866,421750000,616531000006116,900,C1011,C101100,"Diabetes mellitus, adult onset, with ketoacidosis",2618220016,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
867,421750000,14083991000006115,10,^ESCT1408399,NA,Ketoacidosis due to type 2 diabetes mellitus,3873230011,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
868,421750000,6977421000006110,10,^ESCTKE697742,NA,Ketoacidosis in type II diabetes mellitus,2618220016,NA,32,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
869,421779007,14084001000006112,4,^ESCT1408400,NA,Exudative maculopathy due to type 2 diabetes mellitus,3778113016,NA,32,type 2 diabetes mellitus with exudative maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
870,421779007,938331000006118,200,C10FQ-1,C10FQ11,Exudative maculopathy with type 2 diabetes mellitus,3698529010,NA,32,type 2 diabetes mellitus with exudative maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
871,421779007,938321000006116,1000,C10FQ,C10FQ00,Exudative maculopathy associated with type 2 diabetes mellitus,2618237011,NA,32,type 2 diabetes mellitus with exudative maculopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
872,421847006,12704991000006114,3,^ESCT1270499,NA,Ketoacidotic coma in type 2 diabetes mellitus,2967777017,NA,32,Type II diabetes mellitus with ketoacidotic coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
873,421847006,928611000006115,6,C10FP-1,C10FP11,Ketoacidotic coma in type II diabetes mellitus,2618218019,NA,32,Type II diabetes mellitus with ketoacidotic coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
874,421847006,928601000006118,40,C10FP,C10FP00,Ketoacidotic coma in type 2 diabetes mellitus,2618218019,NA,32,Type II diabetes mellitus with ketoacidotic coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
875,421847006,616541000006114,20,C1031,C103100,"Diabetes mellitus, adult onset, with ketoacidotic coma",2618218019,NA,32,Type II diabetes mellitus with ketoacidotic coma,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
876,421893009,913851000006119,20,C10ED-1,C10ED11,Type I diabetes mellitus with nephropathy,2623054013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
879,421893009,913841000006116,1000,C10ED,C10ED00,Renal disorder associated with type 1 diabetes mellitus,2623054013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
882,421893009,14084021000006119,3,^ESCT1408402,NA,Renal disorder due to type 1 diabetes mellitus,3782043016,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
885,421893009,616661000006114,100,C1040,C104000,"Diabetes mellitus, juvenile type, with renal manifestation",2618211013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
888,421893009,913451000006117,2000,C10E0,C10E000,Type 1 diabetes mellitus with renal complications,2618211013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
891,421893009,84801000006111,50,C1080-1,C108011,Type I diabetes mellitus with renal complications,2623054013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
894,421893009,84741000006118,400,C108D-1,C108D11,Type I diabetes mellitus with nephropathy,2623054013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
897,421893009,84431000006117,50,C1080-2,C108012,Type 1 diabetes mellitus with renal complications,2618211013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
900,421893009,913461000006115,20,C10E0-1,C10E011,Type I diabetes mellitus with renal complications,2623054013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
903,421893009,84371000006110,300,C108D-2,C108D12,Type 1 diabetes mellitus with nephropathy,2623054013,NA,32,Type 1 diabetes mellitus with renal complications,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
906,421895002,772141000006118,6,C108G,C108G00,Insulin dependent diab mell with peripheral angiopathy,2618203015,NA,32,IDDM with peripheral circulatory disorder,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
908,421895002,13791000006111,30,C107y,C107y00,Other specified diabetes mellitus with periph circ comps,2618203015,NA,32,IDDM with peripheral circulatory disorder,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
910,421895002,913921000006119,6,C10EG-2,C10EG12,Insulin dependent diab mell with peripheral angiopathy,2618203015,NA,32,IDDM with peripheral circulatory disorder,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
912,421895002,12704411000006113,30,^ESCT1270441,NA,Peripheral circulatory disorder associated with diabetes mellitus,2618203015,NA,32,IDDM with peripheral circulatory disorder,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
914,421895002,292523015,700,C107z,C107z00,Diabetes mellitus NOS with peripheral circulatory disorder,2618203015,NA,32,IDDM with peripheral circulatory disorder,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
916,421895002,616441000006113,5000,C107,C107.00,Peripheral vascular disorder due to diabetes mellitus,3688501014,NA,32,IDDM with peripheral circulatory disorder,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
918,421895002,787101000006114,100,C1073,C107300,IDDM with peripheral circulatory disorder,2618203015,NA,32,IDDM with peripheral circulatory disorder,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
920,421920002,913911000006110,2,C10EF-1,C10EF11,Type I diabetes mellitus with diabetic cataract,3688521010,NA,32,insulin dependent diabetes mellitus with diabetic cataract,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
921,421920002,84321000006114,10,C108F-2,C108F12,Type 1 diabetes mellitus with diabetic cataract,2618234016,NA,32,insulin dependent diabetes mellitus with diabetic cataract,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
922,421920002,84691000006115,20,C108F-1,C108F11,Cataract due to diabetes mellitus type 1,3688521010,NA,32,insulin dependent diabetes mellitus with diabetic cataract,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
923,421920002,913901000006112,40,C10EF,C10EF00,Type 1 diabetes mellitus with diabetic cataract,2618234016,NA,32,insulin dependent diabetes mellitus with diabetic cataract,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
924,421986006,928541000006117,30000,C10FL,C10FL00,Persistent proteinuria associated with type 2 diabetes mellitus,2967751013,NA,32,type ii diabetes mellitus with persistent proteinuria,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
925,421986006,928551000006115,600,C10FL-1,C10FL11,Type II diabetes mellitus with persistent proteinuria,2967751013,NA,32,type ii diabetes mellitus with persistent proteinuria,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
926,421986006,14084041000006114,2000,^ESCT1408404,NA,Persistent proteinuria due to type 2 diabetes mellitus,3800543015,NA,32,type ii diabetes mellitus with persistent proteinuria,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
927,422014003,616501000006112,700,C10z1,C10z100,Disorder due to type 2 diabetes mellitus,3013072014,NA,32,"diabetes mellitus, adult onset, + unspecified complication",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
928,422034002,914161000006114,100,C10F6-1,C10F611,Type II diabetes mellitus with retinopathy,3699410014,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
929,422034002,641581000006115,700,C1096,C109600,Non-insulin-dependent diabetes mellitus with retinopathy,3035295017,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
930,422034002,14084061000006113,50,^ESCT1408406,NA,Retinopathy due to type 2 diabetes mellitus,3779410016,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
931,422034002,6982521000006119,80,^ESCTDI698252,NA,Diabetes type 2 with retinopathy,3035295017,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
932,422034002,84991000006112,200,C1096-1,C109611,Type II diabetes mellitus with retinopathy,3699410014,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
933,422034002,914151000006112,6000,C10F6,C10F600,Retinopathy with type 2 diabetes mellitus,3699410014,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
934,422034002,84621000006117,100,C1096-2,C109612,Type 2 diabetes mellitus with retinopathy,3699410014,NA,32,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
935,422088007,292512019,2000,C106z,C106z00,Diabetes mellitus NOS with neurological manifestation,2618195014,NA,32,Diabetes mellitus NOS with neurological manifestation,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
936,422088007,13761000006115,100,C106y,C106y00,Other specified diabetes mellitus with neurological comps,2618195014,NA,32,Diabetes mellitus NOS with neurological manifestation,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
937,422088007,913501000006115,100,C10E2-2,C10E212,Insulin-dependent diabetes mellitus with neurological comps,3688477014,NA,32,Diabetes mellitus NOS with neurological manifestation,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
938,422088007,771481000006112,60,C1082,C108200,Insulin-dependent diabetes mellitus with neurological comps,3688477014,NA,32,Diabetes mellitus NOS with neurological manifestation,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
939,422088007,14084091000006117,100,^ESCT1408409,NA,Disorder of nervous system due to diabetes mellitus,3788922010,NA,32,Diabetes mellitus NOS with neurological manifestation,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
940,422088007,616391000006114,50000,C106,C106.00,Nervous system disorder due to diabetes mellitus,3688477014,NA,32,Diabetes mellitus NOS with neurological manifestation,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
941,422099009,84581000006117,200,C1091-2,C109112,Type 2 diabetes mellitus with ophthalmic complications,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
942,422099009,84951000006118,50,C1091-1,C109111,Disorder of eye with type 2 diabetes mellitus,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
943,422099009,914051000006113,1000,C10F1,C10F100,Disorder of eye with type 2 diabetes mellitus,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
944,422099009,914061000006110,10,C10F1-1,C10F111,Type II diabetes mellitus with ophthalmic complications,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
945,422099009,587111000006111,700,C1091,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps,3698440016,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
946,422099009,616491000006116,1000,C1051,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifestation",2618233010,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
947,422099009,14084101000006111,10,^ESCT1408410,NA,Disorder of eye due to type 2 diabetes mellitus,3779417018,NA,32,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes mellitus,NA,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery
948,422126006,292484010,100,C102z,C102z00,Hyperosmolar coma associated with diabetes mellitus,2618221017,NA,32,Diabetes mellitus with hyperosmolar coma,Diabetes or Diabetes Eye Disease or Diabetes Neuropathy,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery AND snomed_for_LW_codelist_using_Pieta_powerQuery
